Date & Time,companyName,previousOpen,dayLow,dayHigh,currentValue
04/Jun/2021 | 14:35:29,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.25
04/Jun/2021 | 14:35:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.25
04/Jun/2021 | 14:35:39,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.25
04/Jun/2021 | 14:35:46,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.25
04/Jun/2021 | 14:35:50,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.25
04/Jun/2021 | 14:36:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.25
04/Jun/2021 | 14:36:01,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:36:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:36:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:36:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:36:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:36:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:36:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 14:36:46,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:36:48,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:37:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:37:33,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:37:46,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:38:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:38:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:38:27,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:38:38,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:38:48,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:38:59,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:39:12,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.80
04/Jun/2021 | 14:39:26,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.80
04/Jun/2021 | 14:39:37,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.80
04/Jun/2021 | 14:39:49,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.80
04/Jun/2021 | 14:40:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.80
04/Jun/2021 | 14:40:10,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.80
04/Jun/2021 | 14:40:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.90
04/Jun/2021 | 14:40:32,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.90
04/Jun/2021 | 14:40:46,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.90
04/Jun/2021 | 14:40:58,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.90
04/Jun/2021 | 14:41:09,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.90
04/Jun/2021 | 14:41:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.90
04/Jun/2021 | 14:41:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 14:41:22,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 14:41:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 14:41:46,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 14:41:56,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 14:42:07,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 14:42:17,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 14:42:28,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.85
04/Jun/2021 | 14:42:39,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.85
04/Jun/2021 | 14:42:49,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.85
04/Jun/2021 | 14:43:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.85
04/Jun/2021 | 14:43:10,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.85
04/Jun/2021 | 14:43:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.85
04/Jun/2021 | 14:43:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.95
04/Jun/2021 | 14:43:37,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.95
04/Jun/2021 | 14:43:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.95
04/Jun/2021 | 14:43:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.95
04/Jun/2021 | 14:44:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.95
04/Jun/2021 | 14:44:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.95
04/Jun/2021 | 14:44:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:44:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.20
04/Jun/2021 | 14:44:47,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.20
04/Jun/2021 | 14:44:58,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.20
04/Jun/2021 | 14:45:10,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.20
04/Jun/2021 | 14:45:22,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.20
04/Jun/2021 | 14:45:33,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.20
04/Jun/2021 | 14:45:46,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2186.30
04/Jun/2021 | 14:45:59,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2186.30
04/Jun/2021 | 14:46:09,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2186.30
04/Jun/2021 | 14:46:20,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2186.30
04/Jun/2021 | 14:46:30,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2187.70
04/Jun/2021 | 14:46:41,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2186.30
04/Jun/2021 | 14:46:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2186.70
04/Jun/2021 | 14:47:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2186.70
04/Jun/2021 | 14:47:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2186.70
04/Jun/2021 | 14:47:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2186.70
04/Jun/2021 | 14:47:34,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2186.70
04/Jun/2021 | 14:47:45,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2186.70
04/Jun/2021 | 14:47:55,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.30
04/Jun/2021 | 14:48:08,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.30
04/Jun/2021 | 14:48:20,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.30
04/Jun/2021 | 14:48:32,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.30
04/Jun/2021 | 14:48:44,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.30
04/Jun/2021 | 14:48:55,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.05
04/Jun/2021 | 14:49:08,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.05
04/Jun/2021 | 14:49:19,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.05
04/Jun/2021 | 14:49:29,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.05
04/Jun/2021 | 14:49:40,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.05
04/Jun/2021 | 14:49:50,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.05
04/Jun/2021 | 14:50:01,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.55
04/Jun/2021 | 14:50:12,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.55
04/Jun/2021 | 14:50:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.55
04/Jun/2021 | 14:50:33,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.55
04/Jun/2021 | 14:50:44,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.55
04/Jun/2021 | 14:50:54,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.55
04/Jun/2021 | 14:51:05,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:51:17,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:51:27,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:51:38,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:51:49,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:51:59,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:52:10,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:52:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:52:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:52:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:52:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:53:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.50
04/Jun/2021 | 14:53:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.95
04/Jun/2021 | 14:53:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.95
04/Jun/2021 | 14:53:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.95
04/Jun/2021 | 14:53:45,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.95
04/Jun/2021 | 14:53:56,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.95
04/Jun/2021 | 14:54:07,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:54:18,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:54:28,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:54:39,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:54:50,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:55:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:55:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 14:55:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.45
04/Jun/2021 | 14:55:34,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.55
04/Jun/2021 | 14:55:45,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.45
04/Jun/2021 | 14:55:56,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.45
04/Jun/2021 | 14:56:06,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.45
04/Jun/2021 | 14:56:17,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.45
04/Jun/2021 | 14:56:27,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.95
04/Jun/2021 | 14:56:38,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.95
04/Jun/2021 | 14:56:49,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.95
04/Jun/2021 | 14:57:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.95
04/Jun/2021 | 14:57:10,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.95
04/Jun/2021 | 14:57:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.95
04/Jun/2021 | 14:57:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.00
04/Jun/2021 | 14:57:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.00
04/Jun/2021 | 14:57:53,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.00
04/Jun/2021 | 14:58:05,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.00
04/Jun/2021 | 14:58:15,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.00
04/Jun/2021 | 14:58:26,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.40
04/Jun/2021 | 14:58:37,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.85
04/Jun/2021 | 14:58:48,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.85
04/Jun/2021 | 14:58:58,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.85
04/Jun/2021 | 14:59:14,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.85
04/Jun/2021 | 14:59:25,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.85
04/Jun/2021 | 14:59:36,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 14:59:48,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 14:59:58,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 15:00:09,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 15:00:19,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 15:00:30,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 15:00:40,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2196.20
04/Jun/2021 | 15:00:54,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2196.20
04/Jun/2021 | 15:01:06,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2196.20
04/Jun/2021 | 15:01:16,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2196.20
04/Jun/2021 | 15:01:28,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2196.20
04/Jun/2021 | 15:01:39,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2196.20
04/Jun/2021 | 15:01:49,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.40
04/Jun/2021 | 15:02:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.40
04/Jun/2021 | 15:02:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.40
04/Jun/2021 | 15:02:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.40
04/Jun/2021 | 15:02:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.40
04/Jun/2021 | 15:02:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.40
04/Jun/2021 | 15:02:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.95
04/Jun/2021 | 15:03:05,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.95
04/Jun/2021 | 15:03:16,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.95
04/Jun/2021 | 15:03:26,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.95
04/Jun/2021 | 15:03:37,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.95
04/Jun/2021 | 15:03:48,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.95
04/Jun/2021 | 15:03:58,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:04:09,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:04:20,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:04:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.10
04/Jun/2021 | 15:04:47,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:04:58,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:05:09,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:05:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:05:32,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:05:43,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:05:53,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:06:04,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 15:06:15,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 15:06:26,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 15:06:37,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 15:06:47,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 15:06:58,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.70
04/Jun/2021 | 15:07:08,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.00
04/Jun/2021 | 15:07:19,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.00
04/Jun/2021 | 15:07:30,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.00
04/Jun/2021 | 15:07:41,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.00
04/Jun/2021 | 15:07:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.00
04/Jun/2021 | 15:08:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.00
04/Jun/2021 | 15:08:14,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 15:08:25,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 15:08:36,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 15:08:46,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 15:08:57,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.00
04/Jun/2021 | 15:09:07,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.40
04/Jun/2021 | 15:09:19,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.05
04/Jun/2021 | 15:09:32,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.05
04/Jun/2021 | 15:09:45,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.05
04/Jun/2021 | 15:09:56,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.05
04/Jun/2021 | 15:10:07,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.05
04/Jun/2021 | 15:10:17,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.05
04/Jun/2021 | 15:10:28,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.80
04/Jun/2021 | 15:10:39,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.80
04/Jun/2021 | 15:10:50,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.80
04/Jun/2021 | 15:11:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.80
04/Jun/2021 | 15:11:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.80
04/Jun/2021 | 15:11:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.80
04/Jun/2021 | 15:11:32,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.55
04/Jun/2021 | 15:11:44,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.55
04/Jun/2021 | 15:11:54,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.55
04/Jun/2021 | 15:12:05,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.55
04/Jun/2021 | 15:12:16,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.55
04/Jun/2021 | 15:12:27,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.55
04/Jun/2021 | 15:12:37,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:12:49,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:12:59,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:13:10,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:13:20,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:13:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:13:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:13:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:14:04,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:14:15,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:14:26,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:14:38,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.90
04/Jun/2021 | 15:14:49,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:15:01,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:15:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:15:22,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:15:32,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.00
04/Jun/2021 | 15:15:46,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:15:58,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 15:16:12,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 15:16:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 15:16:34,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 15:16:44,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 15:16:55,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 15:17:06,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.60
04/Jun/2021 | 15:17:18,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.60
04/Jun/2021 | 15:17:29,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.60
04/Jun/2021 | 15:17:39,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.60
04/Jun/2021 | 15:17:50,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.60
04/Jun/2021 | 15:18:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.60
04/Jun/2021 | 15:18:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.65
04/Jun/2021 | 15:18:22,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.65
04/Jun/2021 | 15:18:33,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.65
04/Jun/2021 | 15:18:43,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.50
04/Jun/2021 | 15:18:56,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.65
04/Jun/2021 | 15:19:07,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.65
04/Jun/2021 | 15:19:18,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.05
04/Jun/2021 | 15:19:29,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.05
04/Jun/2021 | 15:19:43,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.50
04/Jun/2021 | 15:19:53,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.05
